depth_thr_m,adm3_id,adm3_name,affected_pop,event_id,source,peak_date
1.0,22,Tinglayan,0.0,HIST_0000,historical,1980-11-06
1.0,23,Solana,23586.649234107346,HIST_0000,historical,1980-11-06
1.0,24,Gamu,0.0,HIST_0000,historical,1980-11-06
1.0,25,Santa Marcela,0.0,HIST_0000,historical,1980-11-06
1.0,26,Paracelis,0.0,HIST_0000,historical,1980-11-06
1.0,27,San Manuel,0.0,HIST_0000,historical,1980-11-06
1.0,28,Abulug,0.0,HIST_0000,historical,1980-11-06
1.0,29,Ilagan City,0.0,HIST_0000,historical,1980-11-06
1.0,30,Santo Niño,0.0,HIST_0000,historical,1980-11-06
1.0,31,Barlig,0.0,HIST_0000,historical,1980-11-06
1.0,32,Kiangan,0.0,HIST_0000,historical,1980-11-06
1.0,33,Palanan,0.0,HIST_0000,historical,1980-11-06
1.0,34,Roxas,0.0,HIST_0000,historical,1980-11-06
1.0,35,Rizal,0.0,HIST_0000,historical,1980-11-06
1.0,36,Asipulo,0.0,HIST_0000,historical,1980-11-06
1.0,37,Flora,0.0,HIST_0000,historical,1980-11-06
1.0,38,Aguinaldo,0.0,HIST_0000,historical,1980-11-06
1.0,39,Conner,0.0,HIST_0000,historical,1980-11-06
1.0,40,San Guillermo,0.0,HIST_0000,historical,1980-11-06
1.0,41,Lacub,0.0,HIST_0000,historical,1980-11-06
1.0,42,Ballesteros,0.0,HIST_0000,historical,1980-11-06
1.0,43,Cabagan,0.0,HIST_0000,historical,1980-11-06
1.0,44,Cabatuan,0.0,HIST_0000,historical,1980-11-06
1.0,45,Aurora,0.0,HIST_0000,historical,1980-11-06
1.0,46,Hungduan,0.0,HIST_0000,historical,1980-11-06
1.0,47,Camalaniugan,0.0,HIST_0000,historical,1980-11-06
1.0,48,Echague,0.0,HIST_0000,historical,1980-11-06
1.0,49,San Mateo,0.0,HIST_0000,historical,1980-11-06
1.0,50,Diadi,0.0,HIST_0000,historical,1980-11-06
1.0,51,Lamut,0.0,HIST_0000,historical,1980-11-06
1.0,52,Ramon,0.0,HIST_0000,historical,1980-11-06
1.0,53,City of Santiago,0.0,HIST_0000,historical,1980-11-06
1.0,54,City of Cauayan,0.0,HIST_0000,historical,1980-11-06
1.0,55,Alicia,0.0,HIST_0000,historical,1980-11-06
1.0,56,Banaue,0.0,HIST_0000,historical,1980-11-06
1.0,57,Quezon,0.0,HIST_0000,historical,1980-11-06
1.0,58,Mallig,0.0,HIST_0000,historical,1980-11-06
1.0,59,Sanchez-Mira,0.0,HIST_0000,historical,1980-11-06
1.0,60,San Isidro,0.0,HIST_0000,historical,1980-11-06
1.0,61,Cordon,0.0,HIST_0000,historical,1980-11-06
1.0,62,San Pablo,1777.357245275285,HIST_0000,historical,1980-11-06
1.0,63,Pasil,0.0,HIST_0000,historical,1980-11-06
1.0,64,Alfonso Lista,0.0,HIST_0000,historical,1980-11-06
1.0,65,Balbalan,0.0,HIST_0000,historical,1980-11-06
1.0,66,Kabugao,0.0,HIST_0000,historical,1980-11-06
1.0,67,Piat,2.777379035949707,HIST_0000,historical,1980-11-06
1.0,68,Mayoyao,0.0,HIST_0000,historical,1980-11-06
1.0,69,Lasam,83.2716053724289,HIST_0000,historical,1980-11-06
1.0,70,Luna,0.0,HIST_0000,historical,1980-11-06
1.0,71,Luna,0.0,HIST_0000,historical,1980-11-06
1.0,72,Tineg,0.0,HIST_0000,historical,1980-11-06
1.0,73,Reina Mercedes,0.0,HIST_0000,historical,1980-11-06
1.0,74,Divilacan,0.0,HIST_0000,historical,1980-11-06
1.0,75,Malibcong,0.0,HIST_0000,historical,1980-11-06
1.0,76,Santa Maria,1675.78710247227,HIST_0000,historical,1980-11-06
1.0,77,Pudtol,0.0,HIST_0000,historical,1980-11-06
1.0,78,Lal-Lo,95.02440821845084,HIST_0000,historical,1980-11-06
1.0,79,Santa Teresita,0.0,HIST_0000,historical,1980-11-06
1.0,80,Tuguegarao City,85424.51023857552,HIST_0000,historical,1980-11-06
1.0,81,Allacapan,0.0,HIST_0000,historical,1980-11-06
1.0,82,Calanasan,0.0,HIST_0000,historical,1980-11-06
1.0,83,Aparri,0.0,HIST_0000,historical,1980-11-06
1.0,84,Iguig,9118.28347184509,HIST_0000,historical,1980-11-06
1.0,85,Bontoc,0.0,HIST_0000,historical,1980-11-06
1.0,86,Quirino,0.0,HIST_0000,historical,1980-11-06
1.0,87,Maconacon,0.0,HIST_0000,historical,1980-11-06
1.0,88,Gattaran,4222.564721749863,HIST_0000,historical,1980-11-06
1.0,89,Lagawe,0.0,HIST_0000,historical,1980-11-06
1.0,90,Burgos,0.0,HIST_0000,historical,1980-11-06
1.0,91,Pamplona,0.0,HIST_0000,historical,1980-11-06
1.0,92,Santa Praxedes,0.0,HIST_0000,historical,1980-11-06
1.0,93,Hingyon,0.0,HIST_0000,historical,1980-11-06
1.0,94,Gonzaga,0.0,HIST_0000,historical,1980-11-06
1.0,95,Sadanga,0.0,HIST_0000,historical,1980-11-06
1.0,96,Tanudan,0.0,HIST_0000,historical,1980-11-06
1.0,97,Santo Tomas,0.0,HIST_0000,historical,1980-11-06
1.5,1,Amulung,2581.6788643682376,HIST_0000,historical,1980-11-06
1.5,2,Alcala,672.1764757623896,HIST_0000,historical,1980-11-06
1.5,3,Lubuagan,0.0,HIST_0000,historical,1980-11-06
1.5,4,Baggao,7884.960503303213,HIST_0000,historical,1980-11-06
1.5,5,City of Tabuk,0.0,HIST_0000,historical,1980-11-06
1.5,6,Delfin Albano,0.0,HIST_0000,historical,1980-11-06
1.5,7,Peñablanca,0.0,HIST_0000,historical,1980-11-06
1.5,8,Natonin,0.0,HIST_0000,historical,1980-11-06
1.5,9,Tumauini,0.0,HIST_0000,historical,1980-11-06
1.5,10,Benito Soliven,0.0,HIST_0000,historical,1980-11-06
1.5,11,Pinukpuk,0.0,HIST_0000,historical,1980-11-06
1.5,12,Angadanan,0.0,HIST_0000,historical,1980-11-06
1.5,13,San Mariano,0.0,HIST_0000,historical,1980-11-06
1.5,14,Claveria,0.0,HIST_0000,historical,1980-11-06
1.5,15,Santa Ana,0.0,HIST_0000,historical,1980-11-06
1.5,16,Buguey,0.0,HIST_0000,historical,1980-11-06
1.5,17,Tuao,0.0,HIST_0000,historical,1980-11-06
1.5,18,Naguilian,0.0,HIST_0000,historical,1980-11-06
1.5,19,Enrile,26022.76622833032,HIST_0000,historical,1980-11-06
1.5,20,Dinapigue,0.0,HIST_0000,historical,1980-11-06
1.5,21,Rizal,1253.6392969309818,HIST_0000,historical,1980-11-06
1.5,22,Tinglayan,0.0,HIST_0000,historical,1980-11-06
1.5,23,Solana,19020.758258218993,HIST_0000,historical,1980-11-06
1.5,24,Gamu,0.0,HIST_0000,historical,1980-11-06
1.5,25,Santa Marcela,0.0,HIST_0000,historical,1980-11-06
1.5,26,Paracelis,0.0,HIST_0000,historical,1980-11-06
1.5,27,San Manuel,0.0,HIST_0000,historical,1980-11-06
1.5,28,Abulug,0.0,HIST_0000,historical,1980-11-06
1.5,29,Ilagan City,0.0,HIST_0000,historical,1980-11-06
1.5,30,Santo Niño,0.0,HIST_0000,historical,1980-11-06
1.5,31,Barlig,0.0,HIST_0000,historical,1980-11-06
1.5,32,Kiangan,0.0,HIST_0000,historical,1980-11-06
1.5,33,Palanan,0.0,HIST_0000,historical,1980-11-06
1.5,34,Roxas,0.0,HIST_0000,historical,1980-11-06
1.5,35,Rizal,0.0,HIST_0000,historical,1980-11-06
1.5,36,Asipulo,0.0,HIST_0000,historical,1980-11-06
1.5,37,Flora,0.0,HIST_0000,historical,1980-11-06
1.5,38,Aguinaldo,0.0,HIST_0000,historical,1980-11-06
1.5,39,Conner,0.0,HIST_0000,historical,1980-11-06
1.5,40,San Guillermo,0.0,HIST_0000,historical,1980-11-06
1.5,41,Lacub,0.0,HIST_0000,historical,1980-11-06
1.5,42,Ballesteros,0.0,HIST_0000,historical,1980-11-06
1.5,43,Cabagan,0.0,HIST_0000,historical,1980-11-06
1.5,44,Cabatuan,0.0,HIST_0000,historical,1980-11-06
1.5,45,Aurora,0.0,HIST_0000,historical,1980-11-06
1.5,46,Hungduan,0.0,HIST_0000,historical,1980-11-06
1.5,47,Camalaniugan,0.0,HIST_0000,historical,1980-11-06
1.5,48,Echague,0.0,HIST_0000,historical,1980-11-06
1.5,49,San Mateo,0.0,HIST_0000,historical,1980-11-06
1.5,50,Diadi,0.0,HIST_0000,historical,1980-11-06
1.5,51,Lamut,0.0,HIST_0000,historical,1980-11-06
1.5,52,Ramon,0.0,HIST_0000,historical,1980-11-06
1.5,53,City of Santiago,0.0,HIST_0000,historical,1980-11-06
1.5,54,City of Cauayan,0.0,HIST_0000,historical,1980-11-06
1.5,55,Alicia,0.0,HIST_0000,historical,1980-11-06
1.5,56,Banaue,0.0,HIST_0000,historical,1980-11-06
1.5,57,Quezon,0.0,HIST_0000,historical,1980-11-06
1.5,58,Mallig,0.0,HIST_0000,historical,1980-11-06
1.5,59,Sanchez-Mira,0.0,HIST_0000,historical,1980-11-06
1.5,60,San Isidro,0.0,HIST_0000,historical,1980-11-06
1.5,61,Cordon,0.0,HIST_0000,historical,1980-11-06
1.5,62,San Pablo,1755.700645828154,HIST_0000,historical,1980-11-06
1.5,63,Pasil,0.0,HIST_0000,historical,1980-11-06
1.5,64,Alfonso Lista,0.0,HIST_0000,historical,1980-11-06
1.5,65,Balbalan,0.0,HIST_0000,historical,1980-11-06
1.5,66,Kabugao,0.0,HIST_0000,historical,1980-11-06
1.5,67,Piat,0.0,HIST_0000,historical,1980-11-06
1.5,68,Mayoyao,0.0,HIST_0000,historical,1980-11-06
1.5,69,Lasam,0.0,HIST_0000,historical,1980-11-06
1.5,70,Luna,0.0,HIST_0000,historical,1980-11-06
1.5,71,Luna,0.0,HIST_0000,historical,1980-11-06
1.5,72,Tineg,0.0,HIST_0000,historical,1980-11-06
1.5,73,Reina Mercedes,0.0,HIST_0000,historical,1980-11-06
1.5,74,Divilacan,0.0,HIST_0000,historical,1980-11-06
1.5,75,Malibcong,0.0,HIST_0000,historical,1980-11-06
1.5,76,Santa Maria,1554.7771615867969,HIST_0000,historical,1980-11-06
1.5,77,Pudtol,0.0,HIST_0000,historical,1980-11-06
1.5,78,Lal-Lo,2.2528330013155937,HIST_0000,historical,1980-11-06
1.5,79,Santa Teresita,0.0,HIST_0000,historical,1980-11-06
1.5,80,Tuguegarao City,79939.19268284435,HIST_0000,historical,1980-11-06
1.5,81,Allacapan,0.0,HIST_0000,historical,1980-11-06
1.5,82,Calanasan,0.0,HIST_0000,historical,1980-11-06
1.5,83,Aparri,0.0,HIST_0000,historical,1980-11-06
1.5,84,Iguig,8209.957835745066,HIST_0000,historical,1980-11-06
1.5,85,Bontoc,0.0,HIST_0000,historical,1980-11-06
1.5,86,Quirino,0.0,HIST_0000,historical,1980-11-06
1.5,87,Maconacon,0.0,HIST_0000,historical,1980-11-06
1.5,88,Gattaran,3726.3679475763347,HIST_0000,historical,1980-11-06
1.5,89,Lagawe,0.0,HIST_0000,historical,1980-11-06
1.5,90,Burgos,0.0,HIST_0000,historical,1980-11-06
1.5,91,Pamplona,0.0,HIST_0000,historical,1980-11-06
1.5,92,Santa Praxedes,0.0,HIST_0000,historical,1980-11-06
1.5,93,Hingyon,0.0,HIST_0000,historical,1980-11-06
1.5,94,Gonzaga,0.0,HIST_0000,historical,1980-11-06
1.5,95,Sadanga,0.0,HIST_0000,historical,1980-11-06
1.5,96,Tanudan,0.0,HIST_0000,historical,1980-11-06
1.5,97,Santo Tomas,0.0,HIST_0000,historical,1980-11-06
2.0,1,Amulung,2278.349926696159,HIST_0000,historical,1980-11-06
2.0,2,Alcala,586.7727293362841,HIST_0000,historical,1980-11-06
2.0,3,Lubuagan,0.0,HIST_0000,historical,1980-11-06
2.0,4,Baggao,7117.330417602556,HIST_0000,historical,1980-11-06
2.0,5,City of Tabuk,0.0,HIST_0000,historical,1980-11-06
2.0,6,Delfin Albano,0.0,HIST_0000,historical,1980-11-06
2.0,7,Peñablanca,0.0,HIST_0000,historical,1980-11-06
2.0,8,Natonin,0.0,HIST_0000,historical,1980-11-06
2.0,9,Tumauini,0.0,HIST_0000,historical,1980-11-06
2.0,10,Benito Soliven,0.0,HIST_0000,historical,1980-11-06
2.0,11,Pinukpuk,0.0,HIST_0000,historical,1980-11-06
2.0,12,Angadanan,0.0,HIST_0000,historical,1980-11-06
2.0,13,San Mariano,0.0,HIST_0000,historical,1980-11-06
2.0,14,Claveria,0.0,HIST_0000,historical,1980-11-06
2.0,15,Santa Ana,0.0,HIST_0000,historical,1980-11-06
2.0,16,Buguey,0.0,HIST_0000,historical,1980-11-06
2.0,17,Tuao,0.0,HIST_0000,historical,1980-11-06
2.0,18,Naguilian,0.0,HIST_0000,historical,1980-11-06
2.0,19,Enrile,24308.648400236852,HIST_0000,historical,1980-11-06
2.0,20,Dinapigue,0.0,HIST_0000,historical,1980-11-06
2.0,21,Rizal,1205.183285672916,HIST_0000,historical,1980-11-06
2.0,22,Tinglayan,0.0,HIST_0000,historical,1980-11-06
2.0,23,Solana,13277.092145136441,HIST_0000,historical,1980-11-06
2.0,24,Gamu,0.0,HIST_0000,historical,1980-11-06
2.0,25,Santa Marcela,0.0,HIST_0000,historical,1980-11-06
2.0,26,Paracelis,0.0,HIST_0000,historical,1980-11-06
2.0,27,San Manuel,0.0,HIST_0000,historical,1980-11-06
2.0,28,Abulug,0.0,HIST_0000,historical,1980-11-06
2.0,29,Ilagan City,0.0,HIST_0000,historical,1980-11-06
2.0,30,Santo Niño,0.0,HIST_0000,historical,1980-11-06
2.0,31,Barlig,0.0,HIST_0000,historical,1980-11-06
2.0,32,Kiangan,0.0,HIST_0000,historical,1980-11-06
2.0,33,Palanan,0.0,HIST_0000,historical,1980-11-06
2.0,34,Roxas,0.0,HIST_0000,historical,1980-11-06
2.0,35,Rizal,0.0,HIST_0000,historical,1980-11-06
2.0,36,Asipulo,0.0,HIST_0000,historical,1980-11-06
2.0,37,Flora,0.0,HIST_0000,historical,1980-11-06
2.0,38,Aguinaldo,0.0,HIST_0000,historical,1980-11-06
2.0,39,Conner,0.0,HIST_0000,historical,1980-11-06
2.0,40,San Guillermo,0.0,HIST_0000,historical,1980-11-06
2.0,41,Lacub,0.0,HIST_0000,historical,1980-11-06
2.0,42,Ballesteros,0.0,HIST_0000,historical,1980-11-06
2.0,43,Cabagan,0.0,HIST_0000,historical,1980-11-06
2.0,44,Cabatuan,0.0,HIST_0000,historical,1980-11-06
2.0,45,Aurora,0.0,HIST_0000,historical,1980-11-06
2.0,46,Hungduan,0.0,HIST_0000,historical,1980-11-06
2.0,47,Camalaniugan,0.0,HIST_0000,historical,1980-11-06
2.0,48,Echague,0.0,HIST_0000,historical,1980-11-06
2.0,49,San Mateo,0.0,HIST_0000,historical,1980-11-06
2.0,50,Diadi,0.0,HIST_0000,historical,1980-11-06
2.0,51,Lamut,0.0,HIST_0000,historical,1980-11-06
2.0,52,Ramon,0.0,HIST_0000,historical,1980-11-06
2.0,53,City of Santiago,0.0,HIST_0000,historical,1980-11-06
2.0,54,City of Cauayan,0.0,HIST_0000,historical,1980-11-06
2.0,55,Alicia,0.0,HIST_0000,historical,1980-11-06
2.0,56,Banaue,0.0,HIST_0000,historical,1980-11-06
2.0,57,Quezon,0.0,HIST_0000,historical,1980-11-06
2.0,58,Mallig,0.0,HIST_0000,historical,1980-11-06
2.0,59,Sanchez-Mira,0.0,HIST_0000,historical,1980-11-06
2.0,60,San Isidro,0.0,HIST_0000,historical,1980-11-06
2.0,61,Cordon,0.0,HIST_0000,historical,1980-11-06
2.0,62,San Pablo,1657.0058310828172,HIST_0000,historical,1980-11-06
2.0,63,Pasil,0.0,HIST_0000,historical,1980-11-06
2.0,64,Alfonso Lista,0.0,HIST_0000,historical,1980-11-06
2.0,65,Balbalan,0.0,HIST_0000,historical,1980-11-06
2.0,66,Kabugao,0.0,HIST_0000,historical,1980-11-06
2.0,67,Piat,0.0,HIST_0000,historical,1980-11-06
2.0,68,Mayoyao,0.0,HIST_0000,historical,1980-11-06
2.0,69,Lasam,0.0,HIST_0000,historical,1980-11-06
2.0,70,Luna,0.0,HIST_0000,historical,1980-11-06
2.0,71,Luna,0.0,HIST_0000,historical,1980-11-06
2.0,72,Tineg,0.0,HIST_0000,historical,1980-11-06
2.0,73,Reina Mercedes,0.0,HIST_0000,historical,1980-11-06
2.0,74,Divilacan,0.0,HIST_0000,historical,1980-11-06
2.0,75,Malibcong,0.0,HIST_0000,historical,1980-11-06
2.0,76,Santa Maria,1343.1316810415592,HIST_0000,historical,1980-11-06
2.0,77,Pudtol,0.0,HIST_0000,historical,1980-11-06
2.0,78,Lal-Lo,1.8159329928457737,HIST_0000,historical,1980-11-06
2.0,79,Santa Teresita,0.0,HIST_0000,historical,1980-11-06
2.0,80,Tuguegarao City,74659.7093151894,HIST_0000,historical,1980-11-06
2.0,81,Allacapan,0.0,HIST_0000,historical,1980-11-06
2.0,82,Calanasan,0.0,HIST_0000,historical,1980-11-06
2.0,83,Aparri,0.0,HIST_0000,historical,1980-11-06
2.0,84,Iguig,7913.9602371212095,HIST_0000,historical,1980-11-06
2.0,85,Bontoc,0.0,HIST_0000,historical,1980-11-06
2.0,86,Quirino,0.0,HIST_0000,historical,1980-11-06
2.0,87,Maconacon,0.0,HIST_0000,historical,1980-11-06
2.0,88,Gattaran,3575.2370156717952,HIST_0000,historical,1980-11-06
2.0,89,Lagawe,0.0,HIST_0000,historical,1980-11-06
2.0,90,Burgos,0.0,HIST_0000,historical,1980-11-06
2.0,91,Pamplona,0.0,HIST_0000,historical,1980-11-06
2.0,92,Santa Praxedes,0.0,HIST_0000,historical,1980-11-06
2.0,93,Hingyon,0.0,HIST_0000,historical,1980-11-06
2.0,94,Gonzaga,0.0,HIST_0000,historical,1980-11-06
2.0,95,Sadanga,0.0,HIST_0000,historical,1980-11-06
2.0,96,Tanudan,0.0,HIST_0000,historical,1980-11-06
2.0,97,Santo Tomas,0.0,HIST_0000,historical,1980-11-06
0.0,1,Amulung,53479.962132297806,HIST_0001,historical,1980-12-15
0.0,2,Alcala,44155.74900415365,HIST_0001,historical,1980-12-15
0.0,3,Lubuagan,0.0,HIST_0001,historical,1980-12-15
0.0,4,Baggao,37656.87131375066,HIST_0001,historical,1980-12-15
0.0,5,City of Tabuk,0.0,HIST_0001,historical,1980-12-15
0.0,6,Delfin Albano,0.0,HIST_0001,historical,1980-12-15
0.0,7,Peñablanca,47666.89648491508,HIST_0001,historical,1980-12-15
0.0,8,Natonin,0.0,HIST_0001,historical,1980-12-15
0.0,9,Tumauini,0.0,HIST_0001,historical,1980-12-15
0.0,10,Benito Soliven,0.0,HIST_0001,historical,1980-12-15
0.0,11,Pinukpuk,0.0,HIST_0001,historical,1980-12-15
0.0,12,Angadanan,0.0,HIST_0001,historical,1980-12-15
0.0,13,San Mariano,0.0,HIST_0001,historical,1980-12-15
0.0,14,Claveria,0.0,HIST_0001,historical,1980-12-15
0.0,15,Santa Ana,0.0,HIST_0001,historical,1980-12-15
0.0,16,Buguey,0.0,HIST_0001,historical,1980-12-15
0.0,17,Tuao,0.0,HIST_0001,historical,1980-12-15
0.0,18,Naguilian,0.0,HIST_0001,historical,1980-12-15
0.0,19,Enrile,39289.66030744999,HIST_0001,historical,1980-12-15
0.0,20,Dinapigue,0.0,HIST_0001,historical,1980-12-15
0.0,21,Rizal,16242.502550777048,HIST_0001,historical,1980-12-15
0.0,22,Tinglayan,0.0,HIST_0001,historical,1980-12-15
0.0,23,Solana,92135.06499268964,HIST_0001,historical,1980-12-15
0.0,24,Gamu,0.0,HIST_0001,historical,1980-12-15
0.0,25,Santa Marcela,0.0,HIST_0001,historical,1980-12-15
0.0,26,Paracelis,0.0,HIST_0001,historical,1980-12-15
0.0,27,San Manuel,0.0,HIST_0001,historical,1980-12-15
0.0,28,Abulug,0.0,HIST_0001,historical,1980-12-15
0.0,29,Ilagan City,0.0,HIST_0001,historical,1980-12-15
0.0,30,Santo Niño,10526.0887061893,HIST_0001,historical,1980-12-15
0.0,31,Barlig,0.0,HIST_0001,historical,1980-12-15
0.0,32,Kiangan,0.0,HIST_0001,historical,1980-12-15
0.0,33,Palanan,0.0,HIST_0001,historical,1980-12-15
0.0,34,Roxas,0.0,HIST_0001,historical,1980-12-15
0.0,35,Rizal,0.0,HIST_0001,historical,1980-12-15
0.0,36,Asipulo,0.0,HIST_0001,historical,1980-12-15
0.0,37,Flora,0.0,HIST_0001,historical,1980-12-15
0.0,38,Aguinaldo,0.0,HIST_0001,historical,1980-12-15
0.0,39,Conner,0.0,HIST_0001,historical,1980-12-15
0.0,40,San Guillermo,0.0,HIST_0001,historical,1980-12-15
0.0,41,Lacub,0.0,HIST_0001,historical,1980-12-15
0.0,42,Ballesteros,0.0,HIST_0001,historical,1980-12-15
0.0,43,Cabagan,0.0,HIST_0001,historical,1980-12-15
0.0,44,Cabatuan,0.0,HIST_0001,historical,1980-12-15
0.0,45,Aurora,0.0,HIST_0001,historical,1980-12-15
0.0,46,Hungduan,0.0,HIST_0001,historical,1980-12-15
0.0,47,Camalaniugan,0.0,HIST_0001,historical,1980-12-15
0.0,48,Echague,0.0,HIST_0001,historical,1980-12-15
0.0,49,San Mateo,0.0,HIST_0001,historical,1980-12-15
0.0,50,Diadi,0.0,HIST_0001,historical,1980-12-15
0.0,51,Lamut,0.0,HIST_0001,historical,1980-12-15
0.0,52,Ramon,0.0,HIST_0001,historical,1980-12-15
0.0,53,City of Santiago,0.0,HIST_0001,historical,1980-12-15
0.0,54,City of Cauayan,0.0,HIST_0001,historical,1980-12-15
0.0,55,Alicia,0.0,HIST_0001,historical,1980-12-15
0.0,56,Banaue,0.0,HIST_0001,historical,1980-12-15
0.0,57,Quezon,0.0,HIST_0001,historical,1980-12-15
0.0,58,Mallig,0.0,HIST_0001,historical,1980-12-15
0.0,59,Sanchez-Mira,0.0,HIST_0001,historical,1980-12-15
0.0,60,San Isidro,0.0,HIST_0001,historical,1980-12-15
0.0,61,Cordon,0.0,HIST_0001,historical,1980-12-15
0.0,62,San Pablo,13113.270158081315,HIST_0001,historical,1980-12-15
0.0,63,Pasil,0.0,HIST_0001,historical,1980-12-15
0.0,64,Alfonso Lista,0.0,HIST_0001,historical,1980-12-15
0.0,65,Balbalan,0.0,HIST_0001,historical,1980-12-15
0.0,66,Kabugao,0.0,HIST_0001,historical,1980-12-15
0.0,67,Piat,2031.2841744762845,HIST_0001,historical,1980-12-15
0.0,68,Mayoyao,0.0,HIST_0001,historical,1980-12-15
0.0,69,Lasam,21428.54080686689,HIST_0001,historical,1980-12-15
0.0,70,Luna,0.0,HIST_0001,historical,1980-12-15
0.0,71,Luna,0.0,HIST_0001,historical,1980-12-15
0.0,72,Tineg,0.0,HIST_0001,historical,1980-12-15
0.0,73,Reina Mercedes,0.0,HIST_0001,historical,1980-12-15
0.0,74,Divilacan,0.0,HIST_0001,historical,1980-12-15
0.0,75,Malibcong,0.0,HIST_0001,historical,1980-12-15
0.0,76,Santa Maria,22084.07021696889,HIST_0001,historical,1980-12-15
0.0,77,Pudtol,0.0,HIST_0001,historical,1980-12-15
0.0,78,Lal-Lo,18519.695048060734,HIST_0001,historical,1980-12-15
0.0,79,Santa Teresita,0.0,HIST_0001,historical,1980-12-15
0.0,80,Tuguegarao City,177561.81758293993,HIST_0001,historical,1980-12-15
0.0,81,Allacapan,39.27616773173213,HIST_0001,historical,1980-12-15
0.0,82,Calanasan,0.0,HIST_0001,historical,1980-12-15
0.0,83,Aparri,0.0,HIST_0001,historical,1980-12-15
0.0,84,Iguig,32160.95182910422,HIST_0001,historical,1980-12-15
0.0,85,Bontoc,0.0,HIST_0001,historical,1980-12-15
0.0,86,Quirino,0.0,HIST_0001,historical,1980-12-15
0.0,87,Maconacon,0.0,HIST_0001,historical,1980-12-15
0.0,88,Gattaran,55860.55011470159,HIST_0001,historical,1980-12-15
0.0,89,Lagawe,0.0,HIST_0001,historical,1980-12-15
0.0,90,Burgos,0.0,HIST_0001,historical,1980-12-15
0.0,91,Pamplona,0.0,HIST_0001,historical,1980-12-15
0.0,92,Santa Praxedes,0.0,HIST_0001,historical,1980-12-15
0.0,93,Hingyon,0.0,HIST_0001,historical,1980-12-15
0.0,94,Gonzaga,0.0,HIST_0001,historical,1980-12-15
0.0,95,Sadanga,0.0,HIST_0001,historical,1980-12-15
0.0,96,Tanudan,0.0,HIST_0001,historical,1980-12-15
0.0,97,Santo Tomas,0.0,HIST_0001,historical,1980-12-15
0.1,1,Amulung,3709.2385036693886,HIST_0001,historical,1980-12-15
0.1,2,Alcala,1033.6898600077257,HIST_0001,historical,1980-12-15
0.1,3,Lubuagan,0.0,HIST_0001,historical,1980-12-15
0.1,4,Baggao,8039.4117633641,HIST_0001,historical,1980-12-15
0.1,5,City of Tabuk,0.0,HIST_0001,historical,1980-12-15
0.1,6,Delfin Albano,0.0,HIST_0001,historical,1980-12-15
0.1,7,Peñablanca,375.96416221000254,HIST_0001,historical,1980-12-15
0.1,8,Natonin,0.0,HIST_0001,historical,1980-12-15
0.1,9,Tumauini,0.0,HIST_0001,historical,1980-12-15
0.1,10,Benito Soliven,0.0,HIST_0001,historical,1980-12-15
0.1,11,Pinukpuk,0.0,HIST_0001,historical,1980-12-15
0.1,12,Angadanan,0.0,HIST_0001,historical,1980-12-15
0.1,13,San Mariano,0.0,HIST_0001,historical,1980-12-15
0.1,14,Claveria,0.0,HIST_0001,historical,1980-12-15
0.1,15,Santa Ana,0.0,HIST_0001,historical,1980-12-15
0.1,16,Buguey,0.0,HIST_0001,historical,1980-12-15
0.1,17,Tuao,0.0,HIST_0001,historical,1980-12-15
0.1,18,Naguilian,0.0,HIST_0001,historical,1980-12-15
0.1,19,Enrile,26292.63071757462,HIST_0001,historical,1980-12-15
0.1,20,Dinapigue,0.0,HIST_0001,historical,1980-12-15
0.1,21,Rizal,1228.5882072139066,HIST_0001,historical,1980-12-15
0.1,22,Tinglayan,0.0,HIST_0001,historical,1980-12-15
0.1,23,Solana,24949.983641579398,HIST_0001,historical,1980-12-15
0.1,24,Gamu,0.0,HIST_0001,historical,1980-12-15
0.1,25,Santa Marcela,0.0,HIST_0001,historical,1980-12-15
0.1,26,Paracelis,0.0,HIST_0001,historical,1980-12-15
0.1,27,San Manuel,0.0,HIST_0001,historical,1980-12-15
0.1,28,Abulug,0.0,HIST_0001,historical,1980-12-15
0.1,29,Ilagan City,0.0,HIST_0001,historical,1980-12-15
0.1,30,Santo Niño,0.0,HIST_0001,historical,1980-12-15
0.1,31,Barlig,0.0,HIST_0001,historical,1980-12-15
0.1,32,Kiangan,0.0,HIST_0001,historical,1980-12-15
0.1,33,Palanan,0.0,HIST_0001,historical,1980-12-15
0.1,34,Roxas,0.0,HIST_0001,historical,1980-12-15
0.1,35,Rizal,0.0,HIST_0001,historical,1980-12-15
0.1,36,Asipulo,0.0,HIST_0001,historical,1980-12-15
0.1,37,Flora,0.0,HIST_0001,historical,1980-12-15
0.1,38,Aguinaldo,0.0,HIST_0001,historical,1980-12-15
0.1,39,Conner,0.0,HIST_0001,historical,1980-12-15
0.1,40,San Guillermo,0.0,HIST_0001,historical,1980-12-15
0.1,41,Lacub,0.0,HIST_0001,historical,1980-12-15
0.1,42,Ballesteros,0.0,HIST_0001,historical,1980-12-15
0.1,43,Cabagan,0.0,HIST_0001,historical,1980-12-15
0.1,44,Cabatuan,0.0,HIST_0001,historical,1980-12-15
0.1,45,Aurora,0.0,HIST_0001,historical,1980-12-15
0.1,46,Hungduan,0.0,HIST_0001,historical,1980-12-15
0.1,47,Camalaniugan,0.0,HIST_0001,historical,1980-12-15
0.1,48,Echague,0.0,HIST_0001,historical,1980-12-15
